页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数,用户粉丝数
13,4875670855093721,菜头公主历险记,2023-03-04 20:46:20,我们是冠军 我们要去msi ,https://m.weibo.cn/detail/4875670855093721,0,0,0,17
13,4875670763343502,一条球球酱,2023-03-04 20:45:58,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我们是冠军！！！！！！！！ ,https://m.weibo.cn/detail/4875670763343502,0,0,0,992
13,4875670533178252,想一个低调的ID,2023-03-04 20:45:03,EDG打的好啊！我们是冠军！！！ ,https://m.weibo.cn/detail/4875670533178252,0,0,2,183
13,4875666905111986,-雾色落星田-,2023-03-04 20:30:38,狼队王者荣耀尊贵的s组粉丝们别管这么多啦，我们是第一个进s组的队伍，还是全胜的队伍，打了三场零封，要先夸夸我们好大狼，然后也希望一直一直保持这个状态！我们的目标一直是冠军！！！ ,https://m.weibo.cn/detail/4875666905111986,0,0,7,3
13,4875665578658612,缘惜情雪,2023-03-04 20:25:22,奥比岛手游9级家族：我们是冠军，周供1000每月抽月卡详细看p1 ,https://m.weibo.cn/detail/4875665578658612,0,9,3,60
13,4875632888250629,想去理塘滑雪的赛博女脱口秀演员,2023-03-04 18:15:27,我们是冠军！！！好累，感觉不会再爱了。但是欠的债还上了！ 激动。之后准备去救公主了，在塞尔达2发售前还上塞尔达的债。 ,https://m.weibo.cn/detail/4875632888250629,0,0,0,65
13,4875545890261371,鸡蛋灌饼老板娘,2023-03-04 12:29:46,岛田麻央 宝宝不要哭我们是冠军啦 ,https://m.weibo.cn/detail/4875545890261371,0,1,8,3761
13,4875532418682931,Carmen0409,2023-03-04 11:36:14,第二！冠军！我们是冠军！！！ ,https://m.weibo.cn/detail/4875532418682931,0,2,0,37
13,4875529872736914,你怎么能这样l,2023-03-04 11:26:06,#eStar声明#我们长得不帅，我们不是饭圈队，我们喜欢控评，我们不是饭圈，我们喜欢换统一头像，我们不是饭圈，但我们要骂别人饭圈！我们选皮肤后选，那是他们不提前知道避开，骂我们可不行，我们是冠军，我们说啥是啥，你说啥我不听，我们还要嘲讽比我们弱的队，不要对号入座哦我看看是谁破防 ,https://m.weibo.cn/detail/4875529872736914,0,5,9,2
14,4875385878348169,粥-桃桃,2023-03-04 01:53:56,朱远航_北港 我们是冠军🏆！ ,https://m.weibo.cn/detail/4875385878348169,0,1,3,54
14,4875343817874240,韦翊航,2023-03-03 23:06:48,#和平精英赛季冲分#我们是冠军！#开心时刻##微博贴纸# ,https://m.weibo.cn/detail/4875343817874240,0,0,0,4
14,4875340805050124,予乐ya,2023-03-03 22:54:50,🏀又一次座无虚席的比赛全场唱国歌的时候哇喔不可言喻感觉无法形容！虽然最后输了。。。师大罚球命中90％财大罚球命中10％emmmmm怎么说呢但是主场氛围嘎嘎好嗓子都冒烟了身后还有几位喷xx话选手希望下次能让大家喊出[我是没机会了]“我们是冠军！”继续加油呢！财大加油！财大盘他！晚饭就是一个顶饱的烧饵块还有无处不在的“生椰”系列之生椰槟榔[拒绝],https://m.weibo.cn/detail/4875340805050124,0,0,3,93
14,4875332094005572,CCCHenyan-,2023-03-03 22:20:13,Lpc黄浩太好了我们是冠军！！！ ,https://m.weibo.cn/detail/4875332094005572,0,0,1,263
14,4875308443112289,shenlimin2019,2023-03-03 20:46:14,感谢我的搭档，感谢团队全体队员的英勇奋战。今晚，我们是冠军 ,https://m.weibo.cn/detail/4875308443112289,0,0,0,53
14,4875283923209583,来一瓶雪碧吗·,2023-03-03 19:08:48,#eStar声明#我们是冠军 什么都是我们的  我们用的别人不能用 是这样吧 ,https://m.weibo.cn/detail/4875283923209583,0,0,0,1
14,4875271192973886,可是我最爱你了,2023-03-03 18:18:13,hero粉丝有理有据、摆事实讲道理的和你理清事实真相和合理诉求，estar粉丝知道自己理亏又不想道歉，只会在那里胡搅蛮缠repeat我们是冠军我们满满的荣誉。大姐我们讲的是一件事吗？多做点阅读理解多读点书好吗？ ,https://m.weibo.cn/detail/4875271192973886,0,0,0,1138
14,4875195640185657,安宁小暖阳,2023-03-03 13:17:59,声明大致同下：星元就是我们家9.21日先定的澜。我们是五冠战队，我们的选手是冠军选手，我们有过荣誉，而且不是只有顶峰的人才有资格谈热爱。能在游戏里拥有战队星元，应该是粉丝和战队共享荣誉的时刻，不要打架不要被带节奏分裂了！南京Hero久竞久久哲哲我还是相信久哲带领的hero，相信无痕裤，相信和他们一起拼搏奋斗的队友。同时，希望运营平等的爱每一个孩子，不要带节奏，想要团队的胜利，难道你想抛弃团队的粉丝去培养dw，这几天节奏大到多少人转唯粉，你们不想想自己的问题？我爱南京队，不代表我爱你们南京久竞俱乐部。,https://m.weibo.cn/detail/4875195640185657,0,3,1,87
14,4875052619661897,是哪块小饼干啊啊,2023-03-03 03:49:41,天啊！我们是冠军！折磨啊 ,https://m.weibo.cn/detail/4875052619661897,0,0,0,18
15,4874965134347818,蹦蹦跳跳小芝麻__,2023-03-02 22:02:03,积极第五人格 我们是冠军————（镜子好脏等会擦一下以及为什么袖子这么长啊喂！ ,https://m.weibo.cn/detail/4874965134347818,0,4,10,279
15,4874932636353250,赛博丐帮帮主,2023-03-02 19:52:55,5老逼必重振老通荣光，我们是冠军！ ,https://m.weibo.cn/detail/4874932636353250,0,0,0,40
15,4874925363432928,Msigoat,2023-03-02 19:24:01,#梅西本泽马隔空pk#世界杯的最大好处就是，无论什么言论都可以用一句话回绝“哦，我们是世界杯冠军”谁还会去管其他的风言风语 我们是冠军诶 ,https://m.weibo.cn/detail/4874925363432928,0,0,6,12
15,4874911941919825,陪小狗逛公园,2023-03-02 18:30:41,我们是冠军🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆我宣布以后钎c就是k2射！！！ ,https://m.weibo.cn/detail/4874911941919825,0,0,0,73
15,4874793209823542,迎面驶来一辆电车,2023-03-02 10:38:52,我们是冠军！昨晚踢球正好隔壁放烟花，特别有feel ,https://m.weibo.cn/detail/4874793209823542,0,0,0,463
15,4874787656568843,阿根廷往事,2023-03-02 10:16:49,3-0完胜，丢掉两个超级杯后，终于把握住了第三个，我们是冠军🏆 ,https://m.weibo.cn/detail/4874787656568843,0,0,12,27.8万
15,4874678727082231,小七仔的眼睫毛,2023-03-02 03:03:58,无畏NoFear 别人给你顺时间线，你跟人家扯梦想。别人和你解释事情的前因后果，你跟人家说我们是冠军。你好，我的建议是有病得治，一味的发疯是解决不了问题的家人们早点休息，明天祝七七比赛美美拿下 ,https://m.weibo.cn/detail/4874678727082231,1,25,72,994
15,4874661949866103,可是我最爱你了,2023-03-02 01:57:17,别人给你顺时间线，花海粉丝扯梦想。别人和你解释事情前因后果，花海粉丝说我们是冠军。你好，我建议去精神科看一下病。 ,https://m.weibo.cn/detail/4874661949866103,0,0,2,1138
15,4874656214944113,油炸鲤鱼盖浇饭,2023-03-02 01:34:31,无攻略开荒也太有意思了虽然最开始约定的朋友没空来但是临时组起来的队也玩的很开心！虽然打了一个半cd才把老一打过去，但是打过去的时候开心地大喊我们是冠军！！明天继续去下水道约会！ ,https://m.weibo.cn/detail/4874656214944113,0,5,10,893
16,4874638796259515,chircyy,2023-03-02 00:25:17,eStar 说“联盟劝过”的 我劝你们别太荒谬了我们是冠军我们爱选什么选什么 这是小队长和整个队伍的荣誉 不服求你也去拿个冠军签名啊 说到澜第一时间不就是想到花海 再或者不然五杀澜也行啊 你告诉我没成绩拿什么碰瓷啊 ,https://m.weibo.cn/detail/4874638796259515,0,0,11,5
16,4874631004293787,Sprit雪碧,2023-03-01 23:54:20,rng我们是冠军！ ,https://m.weibo.cn/detail/4874631004293787,0,7,5,6
16,4874613483897713,亦無庶_落魄山裴钱的小账簿,2023-03-01 22:44:43,我们是冠军里张俊说，什么时候可以得意呢？教练说，进球后那几秒钟。我想那么什么时候可以低落呢？大概是在下班的路上吧但是只能有那么几秒钟 以后要有边界感做一个情绪稳定的人对自己对朋友 ,https://m.weibo.cn/detail/4874613483897713,0,0,0,1
16,4874611612722269,Tomorrow_融,2023-03-01 22:37:17,花花花花花海可惜我们是冠军签名哎 ,https://m.weibo.cn/detail/4874611612722269,0,0,0,11
16,4874590117958940,风停十里穗,2023-03-01 21:11:52,我们是冠军签名诶，不会有人不知道这是竞技赛事吧上蹿下跳晦气谁呢 ,https://m.weibo.cn/detail/4874590117958940,0,0,0,3
16,4874566096920735,番瘸炒蛋,2023-03-01 19:36:25,开眼了 一边骂着我抬是nt球队 一边拿冠军后又是“我们是冠军”？？？自己不觉得分裂吗？？可别恶心人了 ,https://m.weibo.cn/detail/4874566096920735,0,1,0,304
16,4874267198751495,姜落·,2023-02-28 23:48:42,我们是冠军！！！ ,https://m.weibo.cn/detail/4874267198751495,6,18,98,16.4万
16,4874529074054232,洛一x·,2023-03-01 17:09:18,无畏NoFear#与无畏的柒号契约#  春季赛冲冲冲 我们是冠军！！！ ,https://m.weibo.cn/detail/4874529074054232,0,0,0,1
16,4874173073064223,G2电子竞技俱乐部,2023-02-28 17:34:40,你现在！就来看！【CS:GO】IEM卡托维兹VLOG——我们是冠军13:34良心时长，尽情享用吧！Let's go G2!#暖春派送中#CSGO#g2夺冠# G2电子竞技俱乐部的微博视频 ,https://m.weibo.cn/detail/4874173073064223,49,33,502,145.8万
17,4874450359814597,M米祺妙妙文,2023-03-01 11:56:31,s8…好像已经是记忆中很多很多年前的一场比赛了 但是每次再看到那几个名字的时候 JackeyLove Baolan Ning TheShy Rookie 好像总是会下意识地忽略掉他们现在的前缀 总幻想着那些还是IG-xxxx但是已经永远回不去了我不知道他们会不会怀念 但我永远怀念那天晚上的拥抱和眼泪 我们是冠军…是我心里永远的冠军不敢再看lol的比赛 因为很害怕很害怕看到他们在不同的战队里兵戎相见 曾经用命保护在身后的ad 如今正对在自己面前 身旁也有了新的辅助 我不知道那时候他们心中会不会有疼痛的感触 但我没办法看到那样的画面 永远没办法接受好像我们总是要分别的 即使我们曾经一起拿下世界冠军 即使我们曾经一起走过无数个不眠的夜 即使我们共同私有着全世界最独一无二的专属回忆 都没办法阻挡我们的分别 阻挡我们因为这样那样的原因 分崩离析这段回忆总是不敢去回想 不敢去触碰 会心里难受到无以言表 但是也只能祝福你们 在新天地里闯出自己的新高度 祝福你们 走向更好的人生,https://m.weibo.cn/detail/4874450359814597,0,0,0,22
17,4874277579130332,爱吴悠2020,2023-03-01 00:29:57,我不骂不是我在装斯文一个是俩人骂一人人多欺负人少有理容易变无理二一个我还没出手呢她成功把对手KO我能怎么办我当然——“我们赢啦我们是冠军”（上床睡觉~） ,https://m.weibo.cn/detail/4874277579130332,0,0,0,75
17,4874268972946090,麦麦双吉厨,2023-02-28 23:55:45,小电耗子偷家拯救世界，我们是冠军！疯狂a水晶，主播键盘都快摁烂了hhh ,https://m.weibo.cn/detail/4874268972946090,0,1,0,286
17,4874267218943479,浓语,2023-02-28 23:48:47,小耗子赢咯！我们是冠军！ ,https://m.weibo.cn/detail/4874267218943479,0,0,1,530
17,4874208212951282,fpx栀_,2023-02-28 19:54:19,fpx谁说倒数第一的不算英雄～我们是冠军！！ ,https://m.weibo.cn/detail/4874208212951282,0,0,9,3
17,4874183824376179,泰山球迷陈帅,2023-02-28 18:17:23,大家好我是泰山队球迷陈帅我每一天会开直播给咱们泰山队球迷在一块聊聊希望今年中超联赛开始之后我们泰山队能够打出好成绩在哪一个双冠王？泰山队必胜我们是冠军⚽️⚽️⚽️⚽️💪💪💪 ,https://m.weibo.cn/detail/4874183824376179,0,0,0,23
17,4873839127041587,天上的芸让我分神,2023-02-27 19:27:42,WBG英雄联盟EDG有阿布军事化管理，有朱开坐在队员后面观察对线，JDG有红米灵性bp，输比赛复盘一晚。WBG教练在干嘛？他的沙皇流沙移形进场啦，他推了！推了什么？推了一个黑八，球进了。我们是冠军！ ,https://m.weibo.cn/detail/4873839127041587,2,23,165,88
17,4873922010941866,老老实实睡觉吧,2023-02-28 00:57:03,XYG电子竞技俱乐部 兄弟萌我们x计划战队出息啦！！！深夜五排全是我们战队的幸运鹅，热血笨蛋小哥的我们是冠军给阿发说的红光满面的哈哈哈哈哈！ 老老实实睡觉吧的微博视频 ,https://m.weibo.cn/detail/4873922010941866,1,18,159,148
17,4874042614223452,LoQueSientocc,2023-02-28 08:56:17,FIFA最佳球迷团体奖，送给每一个坚持下来的阿根廷球迷。虽然路途坎坷，但我们是冠军！#阿根廷是冠军##阿根廷球迷获FIFA最佳球迷奖# ,https://m.weibo.cn/detail/4874042614223452,0,0,3,46
17,4874040667275528,明天再为了自由,2023-02-28 08:48:32,EDG 妈呀梦到董卿给我上申论课，我一边吃砂锅米线一边看电打比赛，一个弱队上单拿着派克把四个人都融化了，只剩下妹的大头逃跑，结果弱队赢了他们队员们喊：我们是冠军！！！打开超话一片沉默，没人发帖子，甚至没有人骂…….这个梦要素过多，一时不知道哪个更离谱 ,https://m.weibo.cn/detail/4874040667275528,0,3,5,115
18,4873928122566132,别拿爱当漂亮口号,2023-02-28 01:21:20,我们是冠军，怎么会有这么好的五个字。 ,https://m.weibo.cn/detail/4873928122566132,0,0,0,1225
18,4873919125521611,搞笑小朋友二号,2023-02-28 00:45:35,我们是冠军  #宝藏博主发光计划##超能新星汇##新星v计划##视频星计划# 搞笑小朋友二号的微博视频 ,https://m.weibo.cn/detail/4873919125521611,0,0,0,8827
18,4873440802376517,百合子敲锣打鼓卖汤圆,2023-02-26 17:04:54,第五人格皮皮虾我们是冠军🏆我们又是冠军🏆是深渊四和秋季赛合在一起的捧杯小虾 ,https://m.weibo.cn/detail/4873440802376517,2,8,104,37
18,4873911122789807,Uesugieri,2023-02-28 00:13:47,恭喜重庆BT，我们是冠军！ 广州·广州大学城体育中心 ,https://m.weibo.cn/detail/4873911122789807,0,2,1,139
18,4873895071453125,wxybdhmlhyq,2023-02-27 23:10:00,从一开始并没报太大期望的预赛到最后能打一场辩论赛决赛 属实不容易 在工管画上了圆满的句号啦 没有留遗憾了 以后也会更加爱辩论赛 今天 我们是冠军🏆 ,https://m.weibo.cn/detail/4873895071453125,0,0,0,7
18,4873586760220685,西安曼联球迷协会,2023-02-27 02:44:52,我们是冠军儿🏆曼联 @曼联足球俱乐部 西安曼联球迷协会的微博视频 ,https://m.weibo.cn/detail/4873586760220685,2,12,21,976
18,4873526815495410,顾沉歌,2023-02-26 22:46:41,跟亲友打大师赛海选：排队之前：今晚能赢一把就算成功下线之前：我超6-9我们是冠军我超配置苍蓬歌，蓬歌纯pve混子，我是奶歌[团圆兔] ,https://m.weibo.cn/detail/4873526815495410,0,2,19,9.8万
18,4873474030436500,大连54青年,2023-02-26 19:16:55,【我们是冠军】恭喜大连的小伙子们！今天下午，大连3:1广东，获得全国U18青少年足球锦标赛冠军！大连足球未来可期！激情脱衣滑跪的样子太帅了！这才是大连足球的样子！ 大连54青年的微博视频 ,https://m.weibo.cn/detail/4873474030436500,0,1,35,70.2万
18,4873869029278639,YOnalili,2023-02-27 21:26:31,我行让我上我们是冠军 ,https://m.weibo.cn/detail/4873869029278639,0,0,1,26
18,4873856563020484,不是啊这是日替,2023-02-27 20:36:59,这都赢了我们是冠军！！！！！ ,https://m.weibo.cn/detail/4873856563020484,0,1,0,12
19,4873611796283910,曼联球迷网,2023-02-27 04:24:22,#红魔社交# 弗雷德Instagram：我们是冠军！这就是曼联的精神，感谢上帝！ 🏆🥇 ,https://m.weibo.cn/detail/4873611796283910,2,6,83,23.4万
19,4873583296250653,曼联球迷频道,2023-02-27 02:31:07,完场 2-0！！！我们是冠军！！！#曼联2比0纽卡斯尔# ,https://m.weibo.cn/detail/4873583296250653,6,13,85,135万
19,4873781207896673,亚平宁的日落大道,2023-02-27 15:37:33,"Take me home, United road.从新温布利大球场的场边走上皇家包厢，要登上107级台阶。这段路，曼联走了6年，2105天，更换了5位主教练，上一次夺冠的球员只剩下5人仍在球队。念念不忘，必有回响。最终，我们是冠军！滕哈格的时代来了！ ",https://m.weibo.cn/detail/4873781207896673,0,0,1,151
19,4873748631000266,Angel风之子,2023-02-27 13:28:06,团结！专注！勇往直前！ 我们是冠军！！！ #曼联# #gloryglorymanunited# ,https://m.weibo.cn/detail/4873748631000266,0,0,2,151
19,4873737129694867,陈嘉欣的微博,2023-02-27 12:42:24,#曼联夺冠# 我们是冠军！！！ 陈嘉欣的微博的微博视频 ,https://m.weibo.cn/detail/4873737129694867,0,0,0,14
19,4873733539891697,YRBLT,2023-02-27 12:28:08,🔴我们是冠军🏆继续下一个奖杯！ ,https://m.weibo.cn/detail/4873733539891697,0,0,2,437
19,4873732260364993,小狐狸的胖柠檬,2023-02-27 12:23:03,郭家毅gemini我们是冠军！！！ ,https://m.weibo.cn/detail/4873732260364993,0,0,1,12
19,4873732013162913,子小耳东乐,2023-02-27 12:22:03,我们是冠军！！#曼联夺冠# ,https://m.weibo.cn/detail/4873732013162913,0,0,1,2
19,4873727575070456,若还有下一次,2023-02-27 12:04:26,光荣 glory Manchester United红色帝国 在我光头滕的带领下开始复兴！我们是冠军 曼联❤️范德霍斯特的品质拉什福德的射术利桑德罗马丁内斯的精神B费的团结德赫亚的神扑卡塞米罗的稳定万比萨卡的缠绕……等如此曼联，怎能不爱曼联新闻#红色精神# ,https://m.weibo.cn/detail/4873727575070456,0,1,0,6
20,4873724237448521,aaaquan7,2023-02-27 11:51:10,卡塞米罗太重要了，大B哥拉师傅这赛季也很给力呀MUN🏆我们是冠军🏆 ,https://m.weibo.cn/detail/4873724237448521,0,0,3,59
20,4873711725578940,你的臧宝,2023-02-27 11:01:27,芜湖~厌恶鬼子 加入鬼子 爱上鬼子 我们是冠军！！ ,https://m.weibo.cn/detail/4873711725578940,0,2,1,1447
20,4873704494596445,7_岁月静好,2023-02-27 10:32:42,#曼联夺冠# 六年的等待 我们是冠军！！！ ,https://m.weibo.cn/detail/4873704494596445,0,0,1,49
20,4873588324434159,曼联守望者,2023-02-27 02:51:06,🏆🔴 我们是冠军！#曼联2比0纽卡斯尔# 曼联守望者的微博视频 ,https://m.weibo.cn/detail/4873588324434159,184,58,747,624.7万
20,4873691752566429,somebodymortal,2023-02-27 09:42:05,#英格兰联赛杯#我们是冠军！！！👹🏆🏆 ,https://m.weibo.cn/detail/4873691752566429,0,0,0,107
20,4873583166226552,曼联足球俱乐部,2023-02-27 02:30:35,全场结束 |  曼联 2:0 纽卡斯尔联 我们是冠军！！！曼联#曼联2比0纽卡斯尔联##曼联足球俱乐部# 🔴⚪️⚫️ ,https://m.weibo.cn/detail/4873583166226552,574,272,972,1108.3万
20,4873677457331118,爱曼联的小江江,2023-02-27 08:45:17,耶！恭喜曼联！我们是冠军🏆#曼联夺冠##曼联是冠军# 好开心哦 东莞 ,https://m.weibo.cn/detail/4873677457331118,0,0,5,52
20,4873665475512309,Shawn_笑掷流年,2023-02-27 07:57:40,时隔6年，重归正轨！感谢滕圣！我们是冠军🏆！曼联#曼联足球俱乐部# ,https://m.weibo.cn/detail/4873665475512309,0,0,0,252
20,4873588454981942,张曼联,2023-02-27 02:51:37,光荣属于曼联！！！我们是冠军！！！#曼联夺得联赛杯冠军# 张曼联的微博视频 ,https://m.weibo.cn/detail/4873588454981942,3,3,37,43.3万
20,4873659094927397,想去二仙桥的jr6,2023-02-27 07:32:19,我们是冠军🏆曼联 ,https://m.weibo.cn/detail/4873659094927397,0,1,0,1万
21,4873651403096920,Anjie骨灰级影迷,2023-02-27 07:01:45,#曼联夺冠# 我们是冠军！！！谢谢你！腾圣！ ,https://m.weibo.cn/detail/4873651403096920,0,0,1,1.1万
21,4873588001472860,ManUtdspot,2023-02-27 02:49:49,🎬曼联捧杯瞬间——我们是冠军🏆ManUtdspot#曼联2比0纽卡斯尔联##曼联夺得英联杯冠军# ManUtdspot的微博视频 ,https://m.weibo.cn/detail/4873588001472860,115,30,377,910.3万
21,4873630813782343,一个好Frank既人,2023-02-27 05:39:56,$一起经历过低谷的人更能懂胜利与冠军的来之不易。等待了六年，今天终于可以说：我们是冠军！🏆 ,https://m.weibo.cn/detail/4873630813782343,0,0,0,203
21,4873610554245237,飞翔的EthanZ,2023-02-27 04:19:26,我们是冠军！从此我们一直是冠军！开启全新的时代！曼联#曼联# ,https://m.weibo.cn/detail/4873610554245237,0,0,1,393
21,4873601105264984,少年彼得ng,2023-02-27 03:41:53,#曼联夺冠#六年了，我们是冠军！我爱你Alice ,https://m.weibo.cn/detail/4873601105264984,0,0,1,33
21,4873600110428279,砚墨念,2023-02-27 03:37:56,曼联梦剧场 六年了，我们是冠军 ,https://m.weibo.cn/detail/4873600110428279,1,1,0,2623
21,4873599687590285,冻s飞沙走奶,2023-02-27 03:36:15,六年了我们是冠军🏆# first but not last#曼联#曼联是冠军# ,https://m.weibo.cn/detail/4873599687590285,0,1,2,141
21,4873598139105810,RA7MOND,2023-02-27 03:30:06,#我们是冠军#👹#曼联# 感谢卡神，感谢索肖，感谢下山的神，感谢皮尔斯摩根，感谢皇马老铁，感谢阿贾克斯，感谢索斯盖特的冷板凳，感谢全队都在拼了命的跑下去，感谢救火的维格萨比策，感谢RashyisRED，感谢那个没有响的闹钟，感谢开季两连败，感谢滕哈赫，感谢麦卡锡，感谢巴黎没有送出波波，感谢六年没有夺冠，感谢所有的嘲笑！赛季还远远没有结束，曼联继续！🔴⚪️⚫️‼THE REDS GO MARCHING ON! ON! ON!🏆,https://m.weibo.cn/detail/4873598139105810,0,1,2,3835
21,4873597933585209,一般路过西海岸,2023-02-27 03:29:17,曼联#曼联夺冠# 我们是冠军！ ,https://m.weibo.cn/detail/4873597933585209,0,0,3,14
21,4873597519397111,某Ren11688,2023-02-27 03:27:38,六年无冠的时光是何其漫长。但今晚，我们是冠军！光荣属于曼联！！！曼联#曼联##曼联是冠军##曼联2比0纽卡斯尔联##曼联2比0纽卡斯尔联# ,https://m.weibo.cn/detail/4873597519397111,0,0,2,9
22,4873597300507033,·雁歌不鸽·,2023-02-27 03:26:46,"哭的稀里哗啦的，活生生像个神经病。不知道说些什么，也完全丧失了组织语言的能力。我以为我会有很多想说的，到这一刻反而什么都说不出来了，只会一味的大叫我们是冠军。太久了，等待这个冠军实在是太久了。六年，久到我甚至以为我再也等不到这一个瞬间。看球也有十年了，也意味着爱上曼联也有十年了。这十年来起起伏伏，一路颠簸，我却始终坚信总有一天会等到的，因为曼联就是曼联，一切都不会改变。可以说我人生的每一个节点都是和曼联息息相关的，根本无法从我的生命中剥离，每一份记忆都伴随着这家俱乐部。这是一个很伟大的俱乐部，你无法不去爱他。The Greatest, The Best.",https://m.weibo.cn/detail/4873597300507033,0,4,13,1072
22,4873596600058314,花彩雀英,2023-02-27 03:23:59,#曼联夺冠#  我们是冠军！！！ ,https://m.weibo.cn/detail/4873596600058314,0,0,4,321
22,4873596398993457,羚羊6487,2023-02-27 03:23:10,#曼联夺冠#很开心！我们是四线作战！我们是冠军！one hag two hag ….ten hag！！ ,https://m.weibo.cn/detail/4873596398993457,0,0,1,1
22,4873596130820683,对齐纸张,2023-02-27 03:22:07,#曼联夺冠#我们是冠军！！！！光荣属于曼联！！！ ,https://m.weibo.cn/detail/4873596130820683,0,0,0,27
22,4873595941552365,小天狼星上校,2023-02-27 03:21:22,#曼联夺冠#我们是冠军！！！！！GGMU！！！！纪念6年来的第一个冠军🏆 ,https://m.weibo.cn/detail/4873595941552365,0,2,1,86
22,4873595320271324,得到同樣快樂_,2023-02-27 03:18:54,道阻且长 行则将至六年的等待  终于……我们是冠军🏆 ,https://m.weibo.cn/detail/4873595320271324,0,0,2,962
22,4873595257881121,mr_QorD,2023-02-27 03:18:39,GGMU6年太不容易了这次看到了希望这次我们可以大胆的说“我们很强”这次我们可以期待接下来的三线作战！！！！！！#我们是冠军##卡拉宝杯曼联夺冠# ,https://m.weibo.cn/detail/4873595257881121,0,1,0,242
22,4873595233239435,小帅永远热爱曼联,2023-02-27 03:18:33,六年吗 我只记得2104天我们是冠军！这次可以挺直腰杆说 我们走在正确的道路上！GGMU！ ,https://m.weibo.cn/detail/4873595233239435,0,0,7,387
22,4873595119992833,请叫我英雄哈,2023-02-27 03:18:05,六年的等待！久违的感觉！@曼联足球俱乐部 我们是冠军！！！(破音)G.G.M.U🔴⚪️⚫️ ,https://m.weibo.cn/detail/4873595119992833,0,0,2,240
22,4873583060845213,老特拉福德的糖猫儿,2023-02-27 02:30:11,我们是冠军！！！！！！！6年了！！你知道我这6年怎么过得吗！！！ ,https://m.weibo.cn/detail/4873583060845213,2,6,27,216.9万
23,4873592624644635,康康kk2002,2023-02-27 03:08:11,六年了，终于可以第一次看捧杯了[流泪][流泪][流泪]我们是冠军！！！ ,https://m.weibo.cn/detail/4873592624644635,0,0,0,72
23,4873592502485406,芬梨道,2023-02-27 03:07:42,#曼联vs纽卡斯尔联##曼联夺冠#穿正装不影响跳舞，因为我们是冠军！ 滕哈赫、安东尼和利桑德罗·马丁内斯跳了一段~~~至于舞姿，就不打分了……#曼联终结冠军荒# 芬梨道的微博视频 ,https://m.weibo.cn/detail/4873592502485406,1,0,5,24.2万
23,4873591432937923,时速160公里的棒球,2023-02-27 03:03:27,我们是冠军！！！！！！错过穆一年小三冠，穆二年开始看球到现在第一次看到曼联站上领奖台，即使是个微不足道的联赛杯，直播看到领奖真绷不住了😭😭😭😭😭😭😭17年的夏天到现在，结束了高中生活，度过了本科，研究生毕业论文都要开写了曼联终于夺冠了😭😭😭😭😭GGMU！！！！,https://m.weibo.cn/detail/4873591432937923,0,0,3,51
23,4873591168172113,崔神马文KING,2023-02-27 03:02:23,曼联捧杯瞬间我们是冠军🏆#曼联夺冠# 崔神马文KING的微博视频 ,https://m.weibo.cn/detail/4873591168172113,0,0,6,2.7万
23,4873590937223839,呵呵陈呵呵,2023-02-27 03:01:29,6年等待，终于又可以喊出那句“我们是冠军” ,https://m.weibo.cn/detail/4873590937223839,0,0,0,92
23,4873590601941301,Fe1icidade,2023-02-27 03:00:09,GGMU！捧杯的这一刻等了六年我们是冠军！#曼联夺冠# ,https://m.weibo.cn/detail/4873590601941301,0,0,1,1375
23,4873590577561610,几鱼想吃蛋饼和芒果糯米糍,2023-02-27 03:00:02,#曼联夺冠#耶耶耶耶耶！！！我们是冠军！！！ ,https://m.weibo.cn/detail/4873590577561610,0,0,1,586
23,4873590279504358,用户020628,2023-02-27 02:58:52,曼联 我们是冠军！！！安东尼 拉师傅多多进球全队继续加油  冠军拿到手软 ,https://m.weibo.cn/detail/4873590279504358,0,1,1,8
23,4873590141354666,卖狐狸的狮子,2023-02-27 02:58:19,胖虎，贵的东西，除了贵，没别的缺点！曼联，我们是冠军！真的不容易，二十多年红魔球迷，泪奔了。。。 ,https://m.weibo.cn/detail/4873590141354666,0,0,2,264
23,4873589843296590,崔神马文KING,2023-02-27 02:57:08,曼联我们是冠军#联赛杯决赛##曼联vs纽卡斯尔# ,https://m.weibo.cn/detail/4873589843296590,0,0,3,2.7万
24,4873589838577850,雪茜茜_176,2023-02-27 02:57:06,我们是冠军🏆曼联联赛杯夺冠~#曼联# ,https://m.weibo.cn/detail/4873589838577850,0,1,2,17
24,4873589247443952,一般路过西海岸,2023-02-27 02:54:46,曼联是冠军！我们是冠军！ ,https://m.weibo.cn/detail/4873589247443952,0,0,0,14
24,4873589155693034,时光不再空白,2023-02-27 02:54:24,我们是冠军！！6年首冠！！！ ,https://m.weibo.cn/detail/4873589155693034,0,0,0,386
24,4873588380008688,朽月十八ll,2023-02-27 02:51:19,我们是冠军！我们曼联是冠军！#曼联夺冠# ,https://m.weibo.cn/detail/4873588380008688,0,0,1,392
24,4873588353532200,菠萝可乐达鸭,2023-02-27 02:51:13,六年了，终于可以说出：我们是冠军🏆！！！ ,https://m.weibo.cn/detail/4873588353532200,0,0,0,53
