页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
1,4793620323893397,陇南两当扶贫,2022-07-21 10:46:48,临夏州互联网信息办公室 临夏州公安局关于依法依规严厉打击新冠肺炎疫情网络谣言、虚假信息传播和侵害个人信息的通告临夏州互联网信息办公室 临夏州公安局关于依法依规严厉打击新冠肺炎疫情网络谣言、虚假信息传播和侵害个人信息的通告 ,https://m.weibo.cn/detail/4793620323893397,1,0,0
1,4793618398713876,甘肃网络辟谣举报平台,2022-07-21 10:39:10,【武威市互联网信息办公室 武威市公安局关于依法严厉打击网络谣言的通告】当前，新一波新冠肺炎疫情牵动人心，全市上下正在众志成城、万众一心奋勇抗击疫情。但是，在这关键时刻，个别网民却借机散布虚假信息、网络谣言，严重影响全市疫情防控大局。为清朗网络空间，维护社会稳定，凝聚抗疫合力，武威 ...全文,https://m.weibo.cn/detail/4793618398713876,0,0,0
2,4793339130153260,庆阳发布,2022-07-20 16:09:27,假的！网传“城关区医院70多人密接”是谣言！根据网民举报，经权威部门核实，近期兰州市部分微信圈群里传播的“城关区医院查出70多名密接者”、“现在兰州的这种新型病毒，普通的医用外科口罩根本不顶用”信息为虚假信息，相关部门将对造谣传谣者依法惩处。提醒广大网民：网络不是法外之地。疫情期 ...全文,https://m.weibo.cn/detail/4793339130153260,0,0,0
2,4793289835022778,今日临夏,2022-07-20 12:53:34,#今日临夏# 【临夏州互联网信息办公室 临夏州公安局关于依法依规严厉打击新冠肺炎疫情网络谣言、虚假信息传播和侵害个人信息的通告】临夏州互联网信息办公室 临夏州公安局关于依法依规严厉打击新冠肺炎疫情网络谣言、虚假信息传播和侵害个人信息的通告为进一步规范网络传播秩序，依法依规严 ...全文,https://m.weibo.cn/detail/4793289835022778,0,1,0
2,4793053565161473,英伦圈,2022-07-19 21:14:43,【哈里王子：美国的宪法权利正在倒退！】BBC消息称，哈里王子在联合国纪念曼德拉活动中发表讲话称，“美国的宪法权利正在倒退。”他说：“我们正在经历一场持续蹂躏全球的疫情，气候变化也在严重破坏着我们的星球，谣言和虚假信息不断。而从乌克兰冲突到美国宪法权利的倒退，民主和自由正在受到威 ...全文,https://m.weibo.cn/detail/4793053565161473,1,1,1
2,4792897457622726,陇南文县司法,2022-07-19 10:54:24,【编造涉疫情谣言！七里河区一网民被训诫约谈！】编造涉疫情谣言！七里河区一网民被训诫约谈！近日，七里河区微博用户“秋天的童话dy”发布信息称“一男子跳楼视频，现场相当血腥”。经七里河区委网信办与网安大队核查，该信息与事实不符，系虚假信息。该用户所发言论违反了《网络信息内容生态治理规定》《互联网信息服务管 ...全文,https://m.weibo.cn/detail/4792897457622726,0,0,0
2,4792380941141806,阿糖呐,2022-07-18 00:41:57,不查明事实的情况下发布虚假信息，哗众取宠，挑拨医患矛盾。疫情之下，在国家医疗负荷如此重的今天，心无家国，利欲熏心，以挑起医患矛盾来吸引社会眼球，谋取利益，破坏社会和谐。社会毒瘤媒体！,https://m.weibo.cn/detail/4792380941141806,0,0,2
2,4791609843781530,熙凌悦,2022-07-15 21:37:53,文明用网，谢谢根据《刑法》第二百九十一条之一第一款，编造虚假的险情、疫情、灾情、警情，在信息网络或者其他媒体上传播，或者明知是上述虚假信息，故意在信息网络或者其他媒体上传播，严重扰乱社会秩序的，处三年以下有期徒刑、拘役或者管制；造成严重后果的，处三年以上七年以下有期徒刑。 ...全文,https://m.weibo.cn/detail/4791609843781530,0,0,1
2,4791483448952755,深圳龙华发布,2022-07-15 13:15:38,【不测核酸会怎样？可能有这些后果……】近期，国内本土疫情散发，进行核酸检测是快速发现病毒感染者、有效切断传播途径的关键手段。日前，天津市发展和改革委员会官方公众号“信用天津”公布了一批无故不参加统一组织的核酸检测人员失信曝光案例，依法对多次隐瞒和提供虚假信息行为的行政处罚信息记入 ...全文,https://m.weibo.cn/detail/4791483448952755,0,0,0
2,4791057545691333,瓮安县检察院,2022-07-14 09:03:14,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791057545691333,0,71,42
2,4791152227648124,大公報-大公網,2022-07-14 15:19:28,【“珠海封城”？假的！2人被拘1人罚款】“珠海封城”？假的！记者14日从珠海市新冠疫情防控指挥部办公室获悉，网传“珠海封城”为不实消息，请市民关注官方权威信息发布，不造谣、不信谣、不传谣。而由于发布“珠海封城”虚假信息，1人被处行政罚款，另外2人被作出行政拘留处罚。网页链接 ...全文,https://m.weibo.cn/detail/4791152227648124,1,1,10
2,4791151044856822,香港文匯網,2022-07-14 15:14:47,【“珠海封城”？假的！2人被拘1人罚款】“珠海封城”？假的！记者14日从珠海市新冠疫情防控指挥部办公室获悉，网传“珠海封城”为不实消息，请市民关注官方权威信息发布，不造谣、不信谣、不传谣。而由于发布“珠海封城”虚假信息，1人被处行政罚款，另外2人被作出行政拘留处罚。「珠海封城」？假的！2人被拘1人罰款 ,https://m.weibo.cn/detail/4791151044856822,0,0,5
3,4791143265731168,烟台网警巡查执法,2022-07-14 14:43:52,广东珠海：3名人员因散布“珠海封城”被处罚s中新网7月14日电 据珠海发布微信公众号消息，据香洲区新型冠状病毒肺炎疫情防控指挥部、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处罚。　　详情如下：　　情况通报 ...全文,https://m.weibo.cn/detail/4791143265731168,0,0,1
3,4791097894895948,爷们jiu是我,2022-07-14 11:43:34,7月13日，珠海市香洲区新型冠状病毒肺炎疫情防控指挥部发布通报：吴某某，女，29岁，于2022年7月12日在微信群中编造、发布“明天全珠海封”等涉疫情虚假信息，造成不良社会影响，有关部门依法对其作出行政罚款处罚。宋某某，女，47岁，于2022年7月13日在抖音编造、发布“珠海封城了”的涉疫情虚假 ...全文,https://m.weibo.cn/detail/4791097894895948,0,0,0
3,4791091758892008,柯轲可客,2022-07-14 11:19:12,#广州疫情#7月13日0-24时，全省新增本土确诊病例32例（广州1例，深圳1例，珠海26例，佛山1例，茂名3例）；新增本土无症状感染者11例（广州1例，深圳2例，珠海4例，佛山2例，东莞1例，中山1例）。发布“珠海封城”虚假信息的两人被行拘。#珠海疫情# ,https://m.weibo.cn/detail/4791091758892008,0,0,0
3,4791086930985492,广东发布,2022-07-14 11:00:00,【发布“珠海封城”虚假信息的两人被行拘】7月13日，珠海市香洲区新型冠状病毒肺炎疫情防控指挥部、珠海高新区新型冠状病毒肺炎疫情防控指挥部发布通告，发布“珠海封城”虚假信息的两人被行拘。 ,https://m.weibo.cn/detail/4791086930985492,1,0,3
3,4791086730183478,青年报,2022-07-14 10:59:13,【#广东珠海封城消息不实#，3人散布谣言被处罚】据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处罚。（东 ...全文,https://m.weibo.cn/detail/4791086730183478,2,0,1
3,4791083139597314,宜昌发布,2022-07-14 10:44:57,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791083139597314,0,0,0
