页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
26,4768656107506189,壹日壹事,2022-05-13 13:27:56,#女子造谣北京静默被采取刑事强制措施# 12日，北京新冠疫情防控工作新闻发布会通报，所谓“封城”“静默”都是谣言。目前，编造发布相关谣言的姚某已被通州公安分局依法采取刑事强制措施。#壹日壹事# ,https://m.weibo.cn/detail/4768656107506189,0,0,2
26,4768654116261797,中国经营报,2022-05-13 13:20:01,【#女子造谣北京未来三天静默被采取强制措施#】#关注新冠肺炎# 据@平安北京 ，5月12日，北京市新型冠状病毒肺炎疫情防控工作第332场新闻发布会通报，北京民生保障物资货源充足，外卖快递配送不停，所谓“封城”“静默”都是谣言。针对此情况，北京警方迅速开展调查，将编造发布相关谣言的姚某（女，3 ...全文,https://m.weibo.cn/detail/4768654116261797,1,1,1
26,4768636298070859,易生的拥有,2022-05-13 12:09:13,今天是乐都区静态管理的第二天这座城市又变的清冷安静天气是一个阴天在这五月的夏天里却是格外的冷好像又回到了那一年的冬天2020年年初有越来越多的人戴口罩当我们还不知道什么情况的时候有各种猜疑传言谣言从新冠病毒的确认到武汉疫情再到全国隔离防控疫情有太多感动揪心闹心的故事也 ...全文,https://m.weibo.cn/detail/4768636298070859,0,0,0
26,4768627939608068,网信天津,2022-05-13 11:36:00,#粉碎吧谣言# 【辟谣！国家移民管理局：“停办护照”“绿卡剪角”传言不实】国家移民管理局新闻发言人近日接受新闻媒体采访时表示：新冠肺炎疫情暴发以来，国家移民管理机构坚定不移贯彻落实“外防输入、内防反弹”总策略，实施从严从紧出入境政策，广大人民群众充分理解、积极响应，自觉做到非必要非 ...全文,https://m.weibo.cn/detail/4768627939608068,0,0,0
26,4768627398806127,中国新闻网,2022-05-13 11:33:51,【#女子造谣北京未来三天静默被采取强制措施#】#关注新冠肺炎# 据@平安北京 ，5月12日，北京市新型冠状病毒肺炎疫情防控工作第332场新闻发布会通报，北京民生保障物资货源充足，外卖快递配送不停，所谓“封城”“静默”都是谣言。针对此情况，北京警方迅速开展调查，将编造发布相关谣言的姚某（女，3 ...全文,https://m.weibo.cn/detail/4768627398806127,22,48,83
26,4768555008263748,大庆检察,2022-05-13 06:46:12,#安哥辟谣#【封城、静默都是谣言！北京呼吁市民不信谣不传谣】今日，北京市新冠肺炎疫情防控工作新闻发布会上，北京市政府新闻发言人徐和建发布，北京民生保障物资货源充足，#北京外卖快递不停#，请市民理性购物，不需要紧张；并提醒市民，不信谣、不传谣、不造谣，从权威渠道获取权威信息。 ...全文,https://m.weibo.cn/detail/4768555008263748,0,0,0
26,4768450733671748,国王咖啡厦门13774692175,2022-05-12 23:51:51,《北京封城静默都是谣言！倡导市民朋友减少流动 不必抢菜囤购 新冠肺炎 疫情 最新消息》北京封城静默都是谣言！倡导市民朋友减少流动 不必抢菜囤购 新冠肺炎 疫情 最新消息网页链接 ,https://m.weibo.cn/detail/4768450733671748,3,0,0
26,4768428701781500,北京时间,2022-05-12 22:24:18,【#北京大白上门帮助转运老人穿戴防护服#】北京通州区永顺镇北马庄村翠福园小区5月8日出现一例新冠肺炎确诊病例，按照疫情防控要求，该病例所在单元楼256名住户需要分批转运至隔离酒店进行集中隔离，第一批42名住户需要在45分钟内迅速转移。在村委会郭主任的带领下，25名村委会工作人员及志愿者第一时 ...全文,https://m.weibo.cn/detail/4768428701781500,2,0,5
26,4768411354402623,抚顺妇女,2022-05-12 21:15:22,【#5月12日北京疫情防控发布会梳理#】5月12日，北京疫情防控发布会，市疾控中心副主任庞星火公布，5月11日15时至12日15时，北京新增新冠感染者36例，其中中铁十一局三公司涉及疫情新增感染者4例，北京农商银行数据中心涉及疫情新增感染者2例。4月22日以来，北京累计报告928例新冠感染者，涉及15个区。5 ...全文,https://m.weibo.cn/detail/4768411354402623,0,0,1
26,4768408946610180,山西晚报,2022-05-12 21:05:48,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。（人民日报 ...全文,https://m.weibo.cn/detail/4768408946610180,1,1,1
27,4768395646473168,因仁而医,2022-05-12 20:12:57,#关注新冠肺炎# 5月12日，在北京市新型冠状病毒肺炎疫情防控工作第332场新闻发布会上，市委宣传部副部长，市政府新闻办主任、市政府新闻发言人徐和建表示，所谓“封城”、“静默”都是谣言，抢菜更没必要。#北京疫情# ,https://m.weibo.cn/detail/4768395646473168,0,4,2
27,4768382727229569,中国交通广播,2022-05-12 19:21:37,【#北京倡导5月13日居家办公# 】北京市召开第332场新冠肺炎疫情防控工作新闻发布会倡导13日居家办公，14、15日居家休息。并回应所谓#北京封城静默都是谣言# 抢菜、囤购更没必要！  中国交通广播的微博视频 ,https://m.weibo.cn/detail/4768382727229569,1,0,1
27,4768379258279349,封面新闻,2022-05-12 19:07:50,【北京：“封城”“静默”都是谣言，抢菜更没必要】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓“封城”“静默”都是谣言，抢菜更没必要。 ...全文,https://m.weibo.cn/detail/4768379258279349,4,7,20
27,4768378969919480,三联生活周刊,2022-05-12 19:06:41,#北京封城静默都是谣言# 据央视新闻客户端，在北京市今天召开的第332场新冠肺炎疫情防控工作新闻发布会上，北京市政府新闻发言人徐和建表示，将有序组织区域核酸筛查，其间持续倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜囤购等没必要，请市民朋友们不用担心，整个城市运行保障都不会受影响，社 ...全文,https://m.weibo.cn/detail/4768378969919480,43,32,129
27,4768378483116708,中国长安网,2022-05-12 19:04:45,#安哥辟谣#【封城、静默都是谣言！北京呼吁市民不信谣不传谣】今日，北京市新冠肺炎疫情防控工作新闻发布会上，北京市政府新闻发言人徐和建发布，北京民生保障物资货源充足，#北京外卖快递不停#，请市民理性购物，不需要紧张；并提醒市民，不信谣、不传谣、不造谣，从权威渠道获取权威信息。 ...全文,https://m.weibo.cn/detail/4768378483116708,81,37,89
27,4768378042977249,半岛晨报,2022-05-12 19:03:00,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。 ...全文,https://m.weibo.cn/detail/4768378042977249,0,0,4
27,4768377006457430,中新视频,2022-05-12 18:58:53,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正常。   ...全文,https://m.weibo.cn/detail/4768377006457430,0,1,13
27,4768375030678869,视听中国,2022-05-12 18:51:02,#视听里的中国#【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必 ...全文,https://m.weibo.cn/detail/4768375030678869,0,5,16
27,4768373123056549,国是直通车,2022-05-12 18:43:27,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，#北京所谓封城静默都是谣言#，不用抢菜。#北京发布会# ,https://m.weibo.cn/detail/4768373123056549,2,0,0
27,4768368798993568,CCTV4,2022-05-12 18:26:16,【北京：封城静默都是谣言 抢菜囤购等没必要】今天（5月12日），北京市召开第332场新冠肺炎疫情防控工作新闻发布会。发布会上，北京市政府新闻发言人徐和建表示，将有序组织区域核酸筛查，其间持续倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜囤购等没必要，请市民朋友们不用担心，整个城市运行 ...全文,https://m.weibo.cn/detail/4768368798993568,0,1,3
28,4768382727229569,中国交通广播,2022-05-12 19:21:37,【#北京倡导5月13日居家办公# 】北京市召开第332场新冠肺炎疫情防控工作新闻发布会倡导13日居家办公，14、15日居家休息。并回应所谓#北京封城静默都是谣言# 抢菜、囤购更没必要！  中国交通广播的微博视频 ,https://m.weibo.cn/detail/4768382727229569,1,0,1
28,4768379258279349,封面新闻,2022-05-12 19:07:50,【北京：“封城”“静默”都是谣言，抢菜更没必要】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓“封城”“静默”都是谣言，抢菜更没必要。 ...全文,https://m.weibo.cn/detail/4768379258279349,4,7,20
28,4768378969919480,三联生活周刊,2022-05-12 19:06:41,#北京封城静默都是谣言# 据央视新闻客户端，在北京市今天召开的第332场新冠肺炎疫情防控工作新闻发布会上，北京市政府新闻发言人徐和建表示，将有序组织区域核酸筛查，其间持续倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜囤购等没必要，请市民朋友们不用担心，整个城市运行保障都不会受影响，社 ...全文,https://m.weibo.cn/detail/4768378969919480,43,32,129
28,4768378521129126,北京广播电视台,2022-05-12 19:04:54,#齐心协力防控疫情# 【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正 ...全文,https://m.weibo.cn/detail/4768378521129126,0,0,4
28,4768378483116708,中国长安网,2022-05-12 19:04:45,#安哥辟谣#【封城、静默都是谣言！北京呼吁市民不信谣不传谣】今日，北京市新冠肺炎疫情防控工作新闻发布会上，北京市政府新闻发言人徐和建发布，北京民生保障物资货源充足，#北京外卖快递不停#，请市民理性购物，不需要紧张；并提醒市民，不信谣、不传谣、不造谣，从权威渠道获取权威信息。 ...全文,https://m.weibo.cn/detail/4768378483116708,81,37,89
28,4768378042977249,半岛晨报,2022-05-12 19:03:00,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。 ...全文,https://m.weibo.cn/detail/4768378042977249,0,0,4
28,4768377006457430,中新视频,2022-05-12 18:58:53,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正常。   ...全文,https://m.weibo.cn/detail/4768377006457430,0,1,13
28,4768375030678869,视听中国,2022-05-12 18:51:02,#视听里的中国#【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必 ...全文,https://m.weibo.cn/detail/4768375030678869,0,5,16
28,4768373382845191,新华财经官方微博,2022-05-12 18:44:29,【#北京外卖快递不停##北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，北京所谓封城静默都是谣言，不用抢菜。#北京疫情# 新华财经官方微博的微博视频 ,https://m.weibo.cn/detail/4768373382845191,0,1,5
28,4768373123056549,国是直通车,2022-05-12 18:43:27,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，#北京所谓封城静默都是谣言#，不用抢菜。#北京发布会# ,https://m.weibo.cn/detail/4768373123056549,2,0,0
29,4768381107964444,北京新闻广播,2022-05-12 19:15:11,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。#北京疫情 ...全文,https://m.weibo.cn/detail/4768381107964444,8,1,2
29,4768380885669683,燃新闻,2022-05-12 19:14:18,#北京封城静默都是谣言 #【北京海淀区1名外卖人员确诊新冠 在美食广场工作转入定点医院治疗】#北京外卖快递不停 #5月12日，北京市第332场新冠肺炎疫情防控工作新闻发布会召开。海淀区人民政府副区长林航介绍，截至5月11日、12日，海淀区新增9例本土新冠肺炎确诊病例。其中，病例1在社会面筛查中发现， ...全文,https://m.weibo.cn/detail/4768380885669683,0,1,4
29,4768378521129126,北京广播电视台,2022-05-12 19:04:54,#齐心协力防控疫情# 【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正 ...全文,https://m.weibo.cn/detail/4768378521129126,0,0,4
29,4768378042977249,半岛晨报,2022-05-12 19:03:00,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。 ...全文,https://m.weibo.cn/detail/4768378042977249,0,0,4
29,4768377777947705,经济观察报,2022-05-12 19:01:57,#北京封城静默都是谣言#【#北京权威回应所谓封城静默都是谣言# 抢菜、囤购更没必要】5月12日，北京市第332场新冠肺炎疫情防控工作新闻发布会召开。北京青年报记者从现场获悉，市委宣传部副部长，市政府新闻办主任、市政府新闻发言人徐和建通报关于在12个区开展三轮区域核酸筛查的有关措施。当前北京社 ...全文,https://m.weibo.cn/detail/4768377777947705,4,2,2
29,4768377006457430,中新视频,2022-05-12 18:58:53,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正常。   ...全文,https://m.weibo.cn/detail/4768377006457430,0,1,13
29,4768367922122185,中国新闻网,2022-05-12 18:22:47,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正常。（记者 杜燕） ...全文,https://m.weibo.cn/detail/4768367922122185,56,108,326
29,4768376020537116,西安晚报,2022-05-12 18:54:58,【#北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，所谓“封城”“静默”都是谣言，抢菜、屯购更没必要，请市民朋友不用担心，整个城市运行保障都不会受影响，社会面保持正常。 ,https://m.weibo.cn/detail/4768376020537116,0,0,1
29,4768375030678869,视听中国,2022-05-12 18:51:02,#视听里的中国#【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必 ...全文,https://m.weibo.cn/detail/4768375030678869,0,5,16
29,4768373382845191,新华财经官方微博,2022-05-12 18:44:29,【#北京外卖快递不停##北京所谓封城静默都是谣言#】北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建在12日召开的北京市新冠肺炎疫情防控工作新闻发布会上表示，北京所谓封城静默都是谣言，不用抢菜。#北京疫情# 新华财经官方微博的微博视频 ,https://m.weibo.cn/detail/4768373382845191,0,1,5
