用户id,用户昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4808541016425784,J-1108小行星,2022-08-31 14:53:34,河北,求互评互赞等晚风吹散了云霞，等海鸥找到了家，等你遇见那个她，等铁树开花，等乌鸦说情话，我们在相约在仲夏海边，低唱一首《海风吹》,10,0
4808539727726882,最爱我的源源呀,2022-08-31 14:50:59,陕西,#王源新歌海风吹好浪漫#,2,0
4808475580302633,心裡想的都是小橘,2022-08-31 10:30:55,上海,时间过得这么快。三周年了。一定会更好的加油,107,5
4808475677294876,·Sting,2022-08-31 10:30:55,黑龙江,真的是非常不错的，希望他能够越来越好。,115,3
4808476603187205,Lonely·Rebirth,2022-08-31 10:30:55,黑龙江,三周年快乐呀，依旧这么有纪念意义,469,0
4808475722912788,名叫小99,2022-08-31 10:30:55,黑龙江,太高级了吧 这样的现场太惊喜了啊 王源太迷人了吧,11,1
4808518676254999,南笙ROYWANG,2022-08-31 10:30:55,广西,最浪漫的演唱会是屏幕是粉丝的ID，彩带是Roy，台上的你，台下的小汤圆们。 @TFBOYS-王源,37,0
4808476305391825,苏三九七三,2022-08-31 10:30:55,黑龙江,我太喜欢王源了，会一直支持😁,5,0
4808475878098101,彰常彬,2022-08-31 10:30:55,黑龙江,太帅了啊，一如既往的喜欢王源,6,0
4808475714524470,王多鱼的雨,2022-08-31 10:30:55,北京,好想再去现场听源哥唱歌啊下次快点到来,0,0
4808509528999603,无影灯Ok,2022-08-31 10:30:55,广东,,50,0
4808477278734166,魔兽争霸lyj,2022-08-31 10:30:55,广西,三周年了呢未来的他会更加优秀,6,0
4808539727726882,最爱我的源源呀,2022-08-31 14:50:59,陕西,#王源新歌海风吹好浪漫#,2,0
4808475580302633,心裡想的都是小橘,2022-08-31 10:30:55,上海,时间过得这么快。三周年了。一定会更好的加油,107,5
4808475677294876,·Sting,2022-08-31 10:30:55,黑龙江,真的是非常不错的，希望他能够越来越好。,115,3
4808476603187205,Lonely·Rebirth,2022-08-31 10:30:55,黑龙江,三周年快乐呀，依旧这么有纪念意义,469,0
4808475722912788,名叫小99,2022-08-31 10:30:55,黑龙江,太高级了吧 这样的现场太惊喜了啊 王源太迷人了吧,11,1
4808518676254999,南笙ROYWANG,2022-08-31 10:30:55,广西,最浪漫的演唱会是屏幕是粉丝的ID，彩带是Roy，台上的你，台下的小汤圆们。 @TFBOYS-王源,37,0
4808476305391825,苏三九七三,2022-08-31 10:30:55,黑龙江,我太喜欢王源了，会一直支持😁,5,0
4808475878098101,彰常彬,2022-08-31 10:30:55,黑龙江,太帅了啊，一如既往的喜欢王源,6,0
4808475714524470,王多鱼的雨,2022-08-31 10:30:55,北京,好想再去现场听源哥唱歌啊下次快点到来,0,0
4808509528999603,无影灯Ok,2022-08-31 10:30:55,广东,,50,0
4808477278734166,魔兽争霸lyj,2022-08-31 10:30:55,广西,三周年了呢未来的他会更加优秀,6,0
4808539534524739,ZikWJov08,2022-08-31 14:49:17,江西,“那些在人生之路上步履不停的每个人，一定会抵达属于自己的星空之下”——王源（互评）,5,0
4808539664551695,小青蛙跳哈哈,2022-08-31 14:49:17,河南,“在这个二倍速的世界里，王源永远是我的一倍速”@TFBOYS-王源 （互评呀网页链接）,46,0
4808539015480491,最爱我的源源呀,2022-08-31 14:47:49,陕西,#王源新歌海风吹好浪漫#,2,0
4808475546227639,一只奶白团子,2022-08-31 10:29:58,广东,是谁在想念，是我@TFBOYS-王源 #王源南京演唱会三周年#,802,11
4808474838701984,川上清杬,2022-08-31 10:29:58,河南,南京831演唱会三周年快乐，下午两点一起去听王源的新歌《海风吹》～@TFBOYS-王源,2589,10
4808491846600355,所有美好都像你-Roy,2022-08-31 10:29:58,福建,好想好想有演唱会啊，下午两点一起和王源去吹风啦,519,5
4808475504280112,源味柠檬水yy,2022-08-31 10:29:58,河北,难忘怀念#王源831演唱会三周年# 期待今天下午两点新歌#王源海风吹#,6,4
4808488045250772,小源甜奶糕,2022-08-31 10:29:58,湖南,好想念 什么时候可以去看演唱会#王源天亮一起追太阳#,1.1万,3
4808482723468345,许愿-旭·源,2022-08-31 10:29:58,江苏,至死不渝是831  永远怀念 今天下午两点一起来听源新歌《海风吹》,614,2
